from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
124,124,,,9269521,9269481,1,
124,124,,,9269412,9269482,1,
124,124,,,9269523,9269484,1,
124,124,,,9269414,9269485,1,
124,124,,,9269525,9269486,1,
140,140,,,9269552,9269486,1,
124,124,,,9269418,9269487,1,
131,131,,,9269539,9269487,1,
124,124,,,9269426,9269490,1,
124,124,,,9269428,9269492,1,
124,124,,,9269430,9269494,1,
124,124,,,9269433,9269496,1,
124,124,,,9269436,9269498,1,
124,124,,,9269440,9269500,1,
124,124,,,9269444,9269502,1,
124,124,,,9269448,9269504,1,
124,124,,,9269452,9269506,1,
124,124,,,9269456,9269508,1,
124,124,,,9269460,9269510,1,
124,124,,,9269464,9269512,1,
124,124,,,9269468,9269514,1,
124,124,,,9269472,9269516,1,
124,124,,,9269476,9269518,1,
124,124,,,9269479,9269520,1,
124,124,,,9269482,9269522,1,
124,124,,,9269488,9269526,1,
131,131,,,9269430,9269528,1,
131,131,,,9269440,9269530,1,
131,131,,,9269452,9269532,1,
131,131,,,9269464,9269534,1,
131,131,,,9269479,9269537,1,
140,140,,,9269428,9269541,1,
140,140,,,9269436,9269543,1,
140,140,,,9269448,9269545,1,
140,140,,,9269460,9269547,1,
140,140,,,9269464,9269549,1,
140,140,,,9269472,9269549,1,
140,140,,,9269482,9269551,1,
27,27,,,9269654,9269579,1,
33,33,,,9269654,9269579,1,
27,27,,,9269657,9269584,1,
33,33,,,9269657,9269584,1,
27,27,,,9269659,9269588,1,
33,33,,,9269659,9269588,1,
27,27,,,9269661,9269592,1,
33,33,,,9269661,9269592,1,
27,27,,,9269663,9269596,1,
33,33,,,9269663,9269596,1,
27,27,,,9269666,9269600,1,
33,33,,,9269666,9269600,1,
27,27,,,9269669,9269604,1,
33,33,,,9269669,9269604,1,
27,27,,,9269671,9269608,1,
33,33,,,9269671,9269608,1,
27,27,,,9269673,9269612,1,
33,33,,,9269673,9269612,1,
27,27,,,9269675,9269616,1,
33,33,,,9269675,9269616,1,
27,27,,,9269678,9269620,1,
33,33,,,9269678,9269620,1,
27,27,,,9269682,9269624,1,
33,33,,,9269682,9269624,1,
27,27,,,9269685,9269628,1,
33,33,,,9269685,9269628,1,
27,27,,,9269687,9269632,1,
33,33,,,9269687,9269632,1,
27,27,,,9269689,9269636,1,
33,33,,,9269689,9269636,1,
27,27,,,9269691,9269640,1,
33,33,,,9269691,9269640,1,
27,27,,,9269693,9269644,1,
33,33,,,9269693,9269644,1,
18,18,,,9269695,9269647,1,
27,27,,,9269695,9269647,1,
33,33,,,9269695,9269647,1,
33,33,,,9269578,9269653,1,
27,27,,,9269581,9269655,1,
33,33,,,9269581,9269655,1,
27,27,,,9269583,9269656,1,
33,33,,,9269583,9269656,1,
27,27,,,9269587,9269658,1,
33,33,,,9269587,9269658,1,
27,27,,,9269591,9269660,1,
33,33,,,9269591,9269660,1,
27,27,,,9269595,9269662,1,
33,33,,,9269595,9269662,1,
27,27,,,9269599,9269665,1,
33,33,,,9269599,9269665,1,
27,27,,,9269603,9269668,1,
33,33,,,9269603,9269668,1,
27,27,,,9269607,9269670,1,
33,33,,,9269607,9269670,1,
27,27,,,9269611,9269672,1,
33,33,,,9269611,9269672,1,
27,27,,,9269615,9269674,1,
33,33,,,9269615,9269674,1,
27,27,,,9269617,9269676,1,
33,33,,,9269617,9269676,1,
27,27,,,9269619,9269677,1,
33,33,,,9269619,9269677,1,
27,27,,,9269621,9269679,1,
33,33,,,9269621,9269679,1,
27,27,,,9269623,9269681,1,
33,33,,,9269623,9269681,1,
27,27,,,9269625,9269683,1,
33,33,,,9269625,9269683,1,
27,27,,,9269627,9269684,1,
33,33,,,9269627,9269684,1,
27,27,,,9269631,9269686,1,
33,33,,,9269631,9269686,1,
27,27,,,9269635,9269688,1,
33,33,,,9269635,9269688,1,
27,27,,,9269639,9269690,1,
33,33,,,9269639,9269690,1,
27,27,,,9269643,9269692,1,
33,33,,,9269643,9269692,1,
18,18,,,9269646,9269694,1,
27,27,,,9269646,9269694,1,
33,33,,,9269646,9269694,1,
33,33,,,9269647,9269696,1,
18,18,,,9269649,9269697,1,
27,27,,,9269649,9269697,1,
33,33,,,9269649,9269697,1,
33,33,,,9269650,9269698,1,
74,74,,,9269773,9269731,1,
74,74,,,9269775,9269733,1,
74,74,,,9269777,9269735,1,
74,74,,,9269779,9269737,1,
74,74,,,9269785,9269741,1,
74,74,,,9269819,9269769,1,
94,94,,,9269825,9269777,1,
74,74,,,9269736,9269778,1,
94,94,,,9269824,9269778,1,
74,74,,,9269738,9269780,1,
94,94,,,9269827,9269782,1,
74,74,,,9269740,9269783,1,
94,94,,,9269826,9269783,1,
74,74,,,9269742,9269786,1,
94,94,,,9269829,9269788,1,
74,74,,,9269744,9269789,1,
94,94,,,9269828,9269789,1,
74,74,,,9269746,9269792,1,
74,74,,,9269748,9269794,1,
94,94,,,9269830,9269794,1,
74,74,,,9269750,9269796,1,
94,94,,,9269832,9269798,1,
74,74,,,9269770,9269820,1,
94,94,,,9269819,9269841,1,
124,124,,,9270073,9270009,1,
124,124,,,9270074,9270010,1,
124,124,,,9270076,9270012,1,
124,124,,,9270078,9270014,1,
124,124,,,9270080,9270016,1,
124,124,,,9270083,9270018,1,
124,124,,,9270086,9270020,1,
124,124,,,9270088,9270022,1,
124,124,,,9270090,9270024,1,
124,124,,,9270092,9270026,1,
124,124,,,9270094,9270028,1,
124,124,,,9270096,9270030,1,
124,124,,,9270098,9270032,1,
124,124,,,9270102,9270036,1,
124,124,,,9270106,9270040,1,
124,124,,,9270110,9270044,1,
124,124,,,9270112,9270046,1,
124,124,,,9270114,9270048,1,
124,124,,,9270116,9270050,1,
124,124,,,9270118,9270052,1,
124,124,,,9270122,9270056,1,
124,124,,,9270126,9270060,1,
124,124,,,9270129,9270062,1,
124,124,,,9270169,9270062,1,
124,124,,,9270132,9270064,1,
124,124,,,9270134,9270066,1,
124,124,,,9270136,9270067,1,
140,140,,,9270192,9270070,1,
124,124,,,9270139,9270076,1,
124,124,,,9270013,9270077,1,
124,124,,,9270141,9270078,1,
124,124,,,9270015,9270079,1,
124,124,,,9270143,9270080,1,
131,131,,,9270177,9270080,1,
140,140,,,9270190,9270080,1,
124,124,,,9270017,9270081,1,
124,124,,,9270145,9270083,1,
124,124,,,9270019,9270084,1,
124,124,,,9270147,9270086,1,
124,124,,,9270021,9270087,1,
124,124,,,9270149,9270090,1,
131,131,,,9270179,9270090,1,
140,140,,,9270192,9270090,1,
124,124,,,9270025,9270091,1,
124,124,,,9270151,9270094,1,
124,124,,,9270029,9270095,1,
124,124,,,9270153,9270098,1,
124,124,,,9270033,9270099,1,
124,124,,,9270035,9270101,1,
124,124,,,9270155,9270102,1,
131,131,,,9270181,9270102,1,
140,140,,,9270194,9270102,1,
124,124,,,9270037,9270103,1,
124,124,,,9270039,9270105,1,
124,124,,,9270157,9270106,1,
124,124,,,9270041,9270107,1,
124,124,,,9270043,9270109,1,
124,124,,,9270159,9270110,1,
124,124,,,9270045,9270111,1,
124,124,,,9270047,9270113,1,
124,124,,,9270161,9270114,1,
131,131,,,9270183,9270114,1,
140,140,,,9270196,9270114,1,
124,124,,,9270049,9270115,1,
124,124,,,9270051,9270117,1,
124,124,,,9270163,9270118,1,
124,124,,,9270053,9270119,1,
124,124,,,9270055,9270121,1,
124,124,,,9270165,9270122,1,
124,124,,,9270057,9270123,1,
124,124,,,9270059,9270125,1,
124,124,,,9270167,9270126,1,
131,131,,,9270184,9270126,1,
140,140,,,9270198,9270126,1,
124,124,,,9270061,9270127,1,
124,124,,,9270169,9270129,1,
124,124,,,9270063,9270130,1,
124,124,,,9270171,9270132,1,
124,124,,,9270065,9270133,1,
124,124,,,9270173,9270134,1,
140,140,,,9270200,9270134,1,
124,124,,,9270068,9270135,1,
131,131,,,9270187,9270135,1,
124,124,,,9270075,9270138,1,
124,124,,,9270077,9270140,1,
124,124,,,9270079,9270142,1,
124,124,,,9270081,9270144,1,
124,124,,,9270084,9270146,1,
124,124,,,9270087,9270148,1,
124,124,,,9270091,9270150,1,
124,124,,,9270095,9270152,1,
124,124,,,9270099,9270154,1,
124,124,,,9270103,9270156,1,
124,124,,,9270107,9270158,1,
124,124,,,9270111,9270160,1,
124,124,,,9270115,9270162,1,
124,124,,,9270119,9270164,1,
124,124,,,9270123,9270166,1,
124,124,,,9270127,9270168,1,
124,124,,,9270130,9270170,1,
124,124,,,9270136,9270174,1,
131,131,,,9270079,9270176,1,
131,131,,,9270087,9270178,1,
131,131,,,9270099,9270180,1,
131,131,,,9270111,9270182,1,
131,131,,,9270127,9270185,1,
140,140,,,9270077,9270189,1,
140,140,,,9270084,9270191,1,
140,140,,,9270095,9270193,1,
140,140,,,9270107,9270195,1,
140,140,,,9270111,9270197,1,
140,140,,,9270119,9270197,1,
140,140,,,9270130,9270199,1,
27,27,,,9270294,9270229,1,
33,33,,,9270294,9270229,1,
27,27,,,9270296,9270231,1,
33,33,,,9270296,9270231,1,
27,27,,,9270298,9270233,1,
33,33,,,9270298,9270233,1,
27,27,,,9270300,9270236,1,
33,33,,,9270300,9270236,1,
27,27,,,9270302,9270239,1,
33,33,,,9270302,9270239,1,
27,27,,,9270305,9270243,1,
33,33,,,9270305,9270243,1,
27,27,,,9270307,9270247,1,
33,33,,,9270307,9270247,1,
27,27,,,9270309,9270251,1,
33,33,,,9270309,9270251,1,
27,27,,,9270311,9270255,1,
33,33,,,9270311,9270255,1,
27,27,,,9270313,9270259,1,
33,33,,,9270313,9270259,1,
27,27,,,9270317,9270263,1,
33,33,,,9270317,9270263,1,
27,27,,,9270320,9270267,1,
33,33,,,9270320,9270267,1,
27,27,,,9270322,9270271,1,
33,33,,,9270322,9270271,1,
27,27,,,9270324,9270275,1,
33,33,,,9270324,9270275,1,
27,27,,,9270326,9270279,1,
33,33,,,9270326,9270279,1,
27,27,,,9270328,9270281,1,
33,33,,,9270328,9270281,1,
18,18,,,9270330,9270284,1,
27,27,,,9270330,9270284,1,
33,33,,,9270330,9270284,1,
33,33,,,9270225,9270290,1,
27,27,,,9270227,9270292,1,
33,33,,,9270227,9270292,1,
27,27,,,9270228,9270293,1,
33,33,,,9270228,9270293,1,
27,27,,,9270230,9270295,1,
33,33,,,9270230,9270295,1,
27,27,,,9270232,9270297,1,
33,33,,,9270232,9270297,1,
27,27,,,9270235,9270299,1,
33,33,,,9270235,9270299,1,
27,27,,,9270238,9270301,1,
33,33,,,9270238,9270301,1,
27,27,,,9270242,9270304,1,
33,33,,,9270242,9270304,1,
27,27,,,9270246,9270306,1,
33,33,,,9270246,9270306,1,
27,27,,,9270250,9270308,1,
33,33,,,9270250,9270308,1,
27,27,,,9270254,9270310,1,
33,33,,,9270254,9270310,1,
27,27,,,9270258,9270312,1,
33,33,,,9270258,9270312,1,
27,27,,,9270260,9270314,1,
33,33,,,9270260,9270314,1,
27,27,,,9270262,9270316,1,
33,33,,,9270262,9270316,1,
27,27,,,9270264,9270318,1,
33,33,,,9270264,9270318,1,
27,27,,,9270266,9270319,1,
33,33,,,9270266,9270319,1,
27,27,,,9270270,9270321,1,
33,33,,,9270270,9270321,1,
27,27,,,9270274,9270323,1,
33,33,,,9270274,9270323,1,
27,27,,,9270278,9270325,1,
33,33,,,9270278,9270325,1,
27,27,,,9270280,9270327,1,
33,33,,,9270280,9270327,1,
18,18,,,9270283,9270329,1,
27,27,,,9270283,9270329,1,
33,33,,,9270283,9270329,1,
33,33,,,9270284,9270331,1,
18,18,,,9270286,9270332,1,
27,27,,,9270286,9270332,1,
33,33,,,9270286,9270332,1,
33,33,,,9270287,9270333,1,
74,74,,,9270399,9270358,1,
74,74,,,9270401,9270359,1,
74,74,,,9270403,9270361,1,
74,74,,,9270405,9270363,1,
74,74,,,9270411,9270367,1,
74,74,,,9270444,9270394,1,
94,94,,,9270450,9270403,1,
74,74,,,9270362,9270404,1,
94,94,,,9270449,9270404,1,
74,74,,,9270364,9270406,1,
94,94,,,9270452,9270408,1,
74,74,,,9270366,9270409,1,
94,94,,,9270451,9270409,1,
74,74,,,9270368,9270412,1,
94,94,,,9270454,9270414,1,
74,74,,,9270370,9270415,1,
94,94,,,9270453,9270415,1,
74,74,,,9270372,9270418,1,
74,74,,,9270374,9270420,1,
94,94,,,9270455,9270420,1,
74,74,,,9270376,9270422,1,
94,94,,,9270457,9270424,1,
74,74,,,9270380,9270427,1,
74,74,,,9270395,9270445,1,
94,94,,,9270402,9270449,1,
94,94,,,9270412,9270453,1,
94,94,,,9270418,9270455,1,
94,94,,,9270422,9270457,1,
94,94,,,9270427,9270459,1,
94,94,,,9270433,9270461,1,
94,94,,,9270438,9270463,1,
94,94,,,9270444,9270466,1,
112,112,,,9271879,9271828,1,
124,124,,,9271956,9271843,1,
124,124,,,9271959,9271847,1,
124,124,,,9271934,9271855,1,
124,124,,,9271966,9271855,1,
124,124,,,9272097,9271859,1,
124,124,,,9272097,9271864,1,
116,116,,,9271872,9271874,1,
124,124,,,9271872,9271874,1,
124,124,,,9272103,9271876,1,
116,116,,,9271988,9271879,1,
124,124,,,9271988,9271879,1,
124,124,,,9271990,9271879,1,
124,124,,,9271992,9271881,1,
116,116,,,9271946,9271884,1,
124,124,,,9271946,9271884,1,
124,124,,,9271995,9271884,1,
124,124,,,9271998,9271885,1,
124,124,,,9271999,9271886,1,
112,112,,,9271832,9271887,1,
124,124,,,9272001,9271888,1,
124,124,,,9272003,9271889,1,
124,124,,,9272006,9271892,1,
124,124,,,9272010,9271897,1,
124,124,,,9272012,9271899,1,
116,116,,,9272014,9271901,1,
124,124,,,9272014,9271901,1,
112,112,,,9271838,9271903,1,
124,124,,,9272016,9271904,1,
124,124,,,9272018,9271905,1,
116,116,,,9272020,9271907,1,
124,124,,,9272020,9271907,1,
116,116,,,9272024,9271910,1,
124,124,,,9272024,9271910,1,
116,116,,,9272025,9271911,1,
124,124,,,9272025,9271911,1,
124,124,,,9272027,9271913,1,
124,124,,,9272030,9271917,1,
124,124,,,9272120,9271919,1,
124,124,,,9272033,9271921,1,
124,124,,,9272036,9271925,1,
124,124,,,9272037,9271927,1,
124,124,,,9272038,9271928,1,
124,124,,,9271964,9271932,1,
116,116,,,9271965,9271936,1,
124,124,,,9271965,9271936,1,
124,124,,,9271971,9271938,1,
124,124,,,9272104,9271944,1,
131,131,,,9272104,9271944,1,
124,124,,,9271995,9271946,1,
131,131,,,9271995,9271946,1,
124,124,,,9272066,9271946,1,
116,116,,,9272022,9271954,1,
124,124,,,9272022,9271954,1,
124,124,,,9272037,9271956,1,
131,131,,,9272037,9271956,1,
131,131,,,9272123,9271956,1,
124,124,,,9271846,9271958,1,
116,116,,,9271930,9271960,1,
124,124,,,9271930,9271960,1,
116,116,,,9271850,9271961,1,
124,124,,,9271850,9271961,1,
116,116,,,9271852,9271963,1,
124,124,,,9271852,9271963,1,
124,124,,,9271854,9271967,1,
116,116,,,9271856,9271969,1,
124,124,,,9271856,9271969,1,
124,124,,,9271858,9271970,1,
124,124,,,9271862,9271972,1,
124,124,,,9271865,9271974,1,
124,124,,,9271866,9271976,1,
124,124,,,9272100,9271977,1,
131,131,,,9272100,9271977,1,
124,124,,,9272128,9271977,1,
140,140,,,9272128,9271977,1,
124,124,,,9271868,9271978,1,
124,124,,,9271871,9271981,1,
116,116,,,9271872,9271982,1,
124,124,,,9271872,9271982,1,
124,124,,,9271873,9271983,1,
140,140,,,9272130,9271984,1,
124,124,,,9271875,9271985,1,
140,140,,,9272130,9271986,1,
124,124,,,9271877,9271987,1,
124,124,,,9271878,9271989,1,
116,116,,,9271880,9271991,1,
124,124,,,9271880,9271991,1,
116,116,,,9271882,9271993,1,
124,124,,,9271882,9271993,1,
108,108,,,9271830,9271994,1,
131,131,,,9272109,9271998,1,
124,124,,,9272069,9271999,1,
124,124,,,9271883,9272000,1,
124,124,,,9272071,9272003,1,
131,131,,,9272110,9272003,1,
124,124,,,9272073,9272006,1,
131,131,,,9272112,9272008,1,
124,124,,,9271891,9272009,1,
124,124,,,9272075,9272010,1,
124,124,,,9272076,9272012,1,
131,131,,,9272113,9272012,1,
124,124,,,9271894,9272013,1,
124,124,,,9272079,9272016,1,
140,140,,,9272134,9272016,1,
131,131,,,9272115,9272018,1,
124,124,,,9271900,9272019,1,
124,124,,,9271903,9272019,1,
124,124,,,9271906,9272021,1,
124,124,,,9271909,9272023,1,
131,131,,,9272117,9272025,1,
140,140,,,9272136,9272025,1,
124,124,,,9271912,9272026,1,
124,124,,,9271914,9272028,1,
124,124,,,9271916,9272029,1,
124,124,,,9272087,9272030,1,
124,124,,,9271918,9272031,1,
124,124,,,9271920,9272032,1,
140,140,,,9272138,9272033,1,
124,124,,,9271922,9272034,1,
124,124,,,9271924,9272035,1,
124,124,,,9272092,9272036,1,
124,124,,,9272093,9272037,1,
124,124,,,9271929,9272039,1,
124,124,,,9272095,9272039,1,
124,124,,,9271967,9272050,1,
124,124,,,9271970,9272051,1,
124,124,,,9271972,9272052,1,
124,124,,,9271974,9272054,1,
124,124,,,9271978,9272056,1,
124,124,,,9271981,9272058,1,
124,124,,,9271985,9272060,1,
124,124,,,9271989,9272062,1,
124,124,,,9271894,9272078,1,
124,124,,,9271903,9272080,1,
124,124,,,9272026,9272085,1,
124,124,,,9272029,9272086,1,
124,124,,,9272032,9272089,1,
124,124,,,9272038,9272094,1,
131,131,,,9271961,9272096,1,
131,131,,,9271967,9272098,1,
131,131,,,9271937,9272099,1,
131,131,,,9271974,9272101,1,
131,131,,,9271981,9272102,1,
124,124,,,9271989,9272105,1,
131,131,,,9271989,9272105,1,
124,124,,,9271994,9272107,1,
131,131,,,9271994,9272107,1,
124,124,,,9271894,9272114,1,
131,131,,,9272019,9272116,1,
131,131,,,9272031,9272119,1,
140,140,,,9271961,9272125,1,
140,140,,,9271970,9272126,1,
140,140,,,9271994,9272131,1,
140,140,,,9271997,9272131,1,
140,140,,,9272019,9272135,1,
140,140,,,9272031,9272137,1,
74,74,,,9272513,9272292,1,
74,74,,,9272515,9272293,1,
74,74,,,9272517,9272298,1,
74,74,,,9272767,9272298,1,
74,74,,,9272523,9272300,1,
74,74,,,9272530,9272305,1,
74,74,,,9272532,9272305,1,
74,74,,,9272771,9272305,1,
68,68,,,9272411,9272308,1,
68,68,,,9272424,9272309,1,
68,68,,,9272426,9272311,1,
68,68,,,9272550,9272312,1,
68,68,,,9272554,9272315,1,
74,74,,,9272509,9272330,1,
74,74,,,9272573,9272332,1,
74,74,,,9272576,9272333,1,
62,62,,,9272331,9272334,1,
68,68,,,9272591,9272336,1,
68,68,,,9272594,9272338,1,
20,20,,,9272342,9272343,1,
11,11,,,9272343,9272344,1,
18,18,,,9272343,9272344,1,
20,20,,,9272343,9272344,1,
11,11,,,9272639,9272344,1,
18,18,,,9272639,9272344,1,
18,18,,,9272645,9272345,1,
11,11,,,9272647,9272347,1,
18,18,,,9272647,9272347,1,
20,20,,,9272649,9272348,1,
74,74,,,9272511,9272376,1,
74,74,,,9272517,9272384,1,
74,74,,,9272534,9272411,1,
74,74,,,9272537,9272411,1,
74,74,,,9272541,9272424,1,
74,74,,,9272543,9272426,1,
74,74,,,9272545,9272430,1,
74,74,,,9272548,9272433,1,
74,74,,,9272552,9272438,1,
74,74,,,9272556,9272443,1,
74,74,,,9272559,9272449,1,
74,74,,,9272562,9272451,1,
74,74,,,9272566,9272459,1,
74,74,,,9272568,9272461,1,
74,74,,,9272570,9272464,1,
74,74,,,9272578,9272478,1,
74,74,,,9272580,9272481,1,
74,74,,,9272582,9272484,1,
74,74,,,9272584,9272488,1,
74,74,,,9272587,9272493,1,
74,74,,,9272598,9272501,1,
74,74,,,9272599,9272503,1,
74,74,,,9272600,9272504,1,
74,74,,,9272375,9272510,1,
74,74,,,9272377,9272512,1,
74,74,,,9272379,9272514,1,
62,62,,,9272294,9272516,1,
74,74,,,9272294,9272516,1,
62,62,,,9272296,9272518,1,
74,74,,,9272296,9272518,1,
74,74,,,9272767,9272519,1,
88,88,,,9272767,9272519,1,
94,94,,,9272767,9272519,1,
62,62,,,9272388,9272520,1,
74,74,,,9272388,9272520,1,
74,74,,,9272393,9272522,1,
74,74,,,9272395,9272524,1,
74,74,,,9272397,9272526,1,
74,74,,,9272525,9272527,1,
88,88,,,9272525,9272527,1,
74,74,,,9272404,9272529,1,
74,74,,,9272409,9272531,1,
68,68,,,9272304,9272533,1,
74,74,,,9272414,9272535,1,
68,68,,,9272307,9272538,1,
74,74,,,9272422,9272540,1,
68,68,,,9272310,9272542,1,
74,74,,,9272427,9272544,1,
74,74,,,9272427,9272546,1,
94,94,,,9272777,9272548,1,
74,74,,,9272435,9272549,1,
74,74,,,9272313,9272551,1,
74,74,,,9272314,9272555,1,
94,94,,,9272779,9272556,1,
74,74,,,9272441,9272557,1,
74,74,,,9272316,9272558,1,
74,74,,,9272316,9272560,1,
94,94,,,9272783,9272562,1,
74,74,,,9272319,9272563,1,
74,74,,,9272326,9272569,1,
94,94,,,9272785,9272570,1,
74,74,,,9272326,9272571,1,
74,74,,,9272328,9272572,1,
74,74,,,9272328,9272574,1,
74,74,,,9272468,9272577,1,
94,94,,,9272787,9272578,1,
74,74,,,9272468,9272579,1,
74,74,,,9272334,9272583,1,
74,74,,,9272489,9272585,1,
94,94,,,9272789,9272587,1,
74,74,,,9272494,9272588,1,
68,68,,,9272335,9272590,1,
74,74,,,9272495,9272592,1,
68,68,,,9272337,9272593,1,
94,94,,,9272792,9272594,1,
74,74,,,9272496,9272595,1,
74,74,,,9272500,9272597,1,
94,94,,,9272793,9272598,1,
74,74,,,9272505,9272601,1,
33,33,,,9272702,9272606,1,
33,33,,,9272705,9272610,1,
33,33,,,9272708,9272614,1,
33,33,,,9272710,9272618,1,
33,33,,,9272711,9272628,1,
33,33,,,9272717,9272635,1,
33,33,,,9272720,9272637,1,
33,33,,,9272721,9272637,1,
33,33,,,9272723,9272639,1,
33,33,,,9272725,9272643,1,
33,33,,,9272727,9272645,1,
33,33,,,9272729,9272647,1,
27,27,,,9272730,9272649,1,
33,33,,,9272730,9272649,1,
27,27,,,9272733,9272653,1,
33,33,,,9272733,9272653,1,
27,27,,,9272736,9272657,1,
33,33,,,9272736,9272657,1,
27,27,,,9272739,9272661,1,
33,33,,,9272739,9272661,1,
20,20,,,9272350,9272664,1,
27,27,,,9272741,9272665,1,
33,33,,,9272741,9272665,1,
18,18,,,9272351,9272668,1,
27,27,,,9272744,9272669,1,
33,33,,,9272744,9272669,1,
18,18,,,9272352,9272672,1,
27,27,,,9272746,9272673,1,
33,33,,,9272746,9272673,1,
27,27,,,9272747,9272677,1,
33,33,,,9272747,9272677,1,
27,27,,,9272749,9272679,1,
33,33,,,9272749,9272679,1,
27,27,,,9272751,9272681,1,
33,33,,,9272751,9272681,1,
27,27,,,9272752,9272683,1,
33,33,,,9272752,9272683,1,
27,27,,,9272754,9272685,1,
33,33,,,9272754,9272685,1,
18,18,,,9272756,9272688,1,
27,27,,,9272756,9272688,1,
33,33,,,9272756,9272688,1,
18,18,,,9272758,9272691,1,
27,27,,,9272758,9272691,1,
33,33,,,9272758,9272691,1,
18,18,,,9272760,9272693,1,
27,27,,,9272760,9272693,1,
33,33,,,9272760,9272693,1,
33,33,,,9272761,9272695,1,
33,33,,,9272763,9272697,1,
33,33,,,9272605,9272701,1,
11,11,,,9272607,9272703,1,
18,18,,,9272607,9272703,1,
27,27,,,9272607,9272703,1,
33,33,,,9272607,9272703,1,
11,11,,,9272609,9272704,1,
18,18,,,9272609,9272704,1,
27,27,,,9272609,9272704,1,
33,33,,,9272609,9272704,1,
11,11,,,9272611,9272706,1,
18,18,,,9272611,9272706,1,
27,27,,,9272611,9272706,1,
33,33,,,9272611,9272706,1,
11,11,,,9272613,9272707,1,
18,18,,,9272613,9272707,1,
27,27,,,9272613,9272707,1,
33,33,,,9272613,9272707,1,
27,27,,,9272617,9272709,1,
33,33,,,9272617,9272709,1,
27,27,,,9272621,9272712,1,
33,33,,,9272621,9272712,1,
27,27,,,9272625,9272714,1,
33,33,,,9272625,9272714,1,
27,27,,,9272629,9272715,1,
33,33,,,9272629,9272715,1,
27,27,,,9272632,9272716,1,
33,33,,,9272632,9272716,1,
27,27,,,9272636,9272719,1,
33,33,,,9272636,9272719,1,
27,27,,,9272640,9272722,1,
33,33,,,9272640,9272722,1,
33,33,,,9272642,9272724,1,
33,33,,,9272644,9272726,1,
33,33,,,9272646,9272728,1,
33,33,,,9272650,9272731,1,
33,33,,,9272658,9272737,1,
33,33,,,9272662,9272738,1,
33,33,,,9272664,9272738,1,
33,33,,,9272668,9272743,1,
33,33,,,9272672,9272745,1,
33,33,,,9272678,9272748,1,
33,33,,,9272680,9272750,1,
33,33,,,9272684,9272753,1,
33,33,,,9272686,9272755,1,
33,33,,,9272689,9272757,1,
